term,fico_range_low,loan_to_income,acc_open_past_24mths,dti,avg_cur_bal,total_bc_limit,mo_sin_rcnt_tl,mths_since_recent_inq,mort_acc,num_actv_rev_tl,loan_amnt,annual_inc,mths_since_recent_bc,mo_sin_old_rev_tl_op,home_ownership_MORTGAGE
36.0,680.0,0.1724137931034483,7.0,29.57,3716.0,3200.0,2.0,2.0,0.0,13.0,10000.0,58000.0,29.0,324.0,0
36.0,685.0,0.18604651162790697,2.0,22.08,3563.0,2500.0,20.0,0.0,0.0,3.0,8000.0,43000.0,20.0,113.0,0
36.0,665.0,0.12,3.0,4.33,1330.0,10300.0,5.0,5.0,0.0,5.0,7200.0,60000.0,5.0,96.0,0
36.0,715.0,0.05783132530120482,2.0,10.34,26967.0,5000.0,8.0,8.0,3.0,1.0,4800.0,83000.0,147.0,147.0,0
36.0,685.0,0.1346875,3.0,10.41,2914.0,9400.0,2.0,12.0,0.0,8.0,10775.0,80000.0,2.0,76.0,1
36.0,680.0,0.21875,7.0,20.85,1360.0,5000.0,1.0,1.0,0.0,6.0,7000.0,32000.0,6.0,182.0,1
36.0,675.0,0.37058823529411766,8.0,23.18,12559.0,31000.0,5.0,14.0,1.0,12.0,25200.0,68000.0,5.0,117.0,1
36.0,680.0,0.030384615384615385,7.0,24.05,5757.0,4200.0,12.0,1.0,0.0,6.0,1975.0,65000.0,25.0,142.0,0
60.0,775.0,0.35575679172056923,6.0,20.88,14276.0,20700.0,6.0,10.0,1.0,4.0,16500.0,46380.0,10.0,126.0,1
60.0,735.0,0.3333333333333333,5.0,31.81,4089.0,35600.0,8.0,8.0,0.0,4.0,20000.0,60000.0,8.0,79.0,0
36.0,675.0,0.3574074074074074,3.0,19.16,20216.0,17300.0,5.0,8.0,2.0,4.0,9650.0,27000.0,7.0,114.0,1
36.0,770.0,0.08108108108108109,3.0,16.86,5657.0,7200.0,11.0,23.0,0.0,2.0,6000.0,74000.0,26.0,108.0,0
36.0,670.0,0.2833333333333333,3.0,18.82,5129.0,8000.0,3.0,15.0,0.0,3.0,17000.0,60000.0,21.0,87.0,0
60.0,705.0,0.2575,4.0,30.15,5836.0,17600.0,6.0,,1.0,4.0,12875.0,50000.0,13.0,167.0,0
60.0,680.0,0.3695652173913043,2.0,19.7,30497.0,26400.0,5.0,5.0,4.0,6.0,34000.0,92000.0,20.0,133.0,1
36.0,730.0,0.36968576709796674,1.0,32.59,10609.0,79500.0,20.0,,0.0,4.0,20000.0,54100.0,71.0,372.0,0
36.0,700.0,0.20689655172413793,4.0,4.31,687.0,5300.0,5.0,5.0,0.0,4.0,6000.0,29000.0,9.0,42.0,0
36.0,785.0,0.09230769230769231,4.0,14.09,6444.0,59100.0,1.0,22.0,1.0,3.0,6000.0,65000.0,1.0,170.0,0
60.0,665.0,0.35909090909090907,4.0,23.5,13034.0,4800.0,11.0,10.0,1.0,4.0,19750.0,55000.0,25.0,58.0,1
60.0,670.0,0.4,4.0,16.23,13826.0,21000.0,3.0,,1.0,5.0,22000.0,55000.0,3.0,160.0,1
36.0,670.0,0.2702702702702703,7.0,39.47,1044.0,18800.0,3.0,6.0,0.0,20.0,10000.0,37000.0,6.0,199.0,1
36.0,680.0,0.3595238095238095,2.0,18.14,6001.0,6600.0,11.0,0.0,0.0,2.0,15100.0,42000.0,49.0,53.0,0
36.0,690.0,0.24271844660194175,0.0,13.21,3258.0,26600.0,29.0,15.0,0.0,5.0,25000.0,103000.0,59.0,216.0,0
60.0,670.0,0.3333333333333333,7.0,16.84,1144.0,5400.0,2.0,6.0,3.0,8.0,10000.0,30000.0,6.0,357.0,1
60.0,675.0,0.25166666666666665,7.0,16.49,20248.0,2150.0,4.0,1.0,3.0,7.0,22650.0,90000.0,6.0,246.0,1
36.0,760.0,0.2571428571428571,5.0,23.41,1931.0,65400.0,9.0,1.0,0.0,8.0,9000.0,35000.0,16.0,189.0,0
60.0,700.0,0.2,13.0,11.46,14164.0,20800.0,3.0,2.0,3.0,7.0,15000.0,75000.0,3.0,164.0,1
36.0,690.0,0.18461538461538463,6.0,23.98,6362.0,18100.0,6.0,0.0,0.0,5.0,9600.0,52000.0,46.0,102.0,0
36.0,675.0,0.06153846153846154,3.0,9.58,47049.0,7500.0,3.0,3.0,8.0,3.0,4000.0,65000.0,10.0,207.0,1
36.0,665.0,0.2717948717948718,2.0,9.02,1344.0,8800.0,8.0,1.0,0.0,6.0,21200.0,78000.0,22.0,213.0,1
36.0,660.0,0.17543859649122806,5.0,9.83,6573.0,14700.0,12.0,1.0,3.0,6.0,10000.0,57000.0,12.0,277.0,1
36.0,670.0,0.5,3.0,37.32,2511.0,1700.0,19.0,13.0,3.0,4.0,12600.0,25200.0,20.0,209.0,0
36.0,680.0,0.39886349022633744,5.0,39.27,2480.0,3700.0,5.0,5.0,3.0,3.0,9925.0,24883.2,5.0,346.0,0
36.0,705.0,0.20306707111560499,1.0,5.67,3318.0,8800.0,13.0,14.0,0.0,3.0,12050.0,59340.0,77.0,89.0,0
60.0,670.0,0.3260639424094855,6.0,27.12,5095.0,14400.0,2.0,2.0,2.0,3.0,15400.0,47230.0,14.0,259.0,0
36.0,670.0,0.1984126984126984,1.0,17.47,3818.0,3500.0,16.0,15.0,0.0,5.0,12500.0,63000.0,147.0,246.0,0
36.0,800.0,0.08307692307692308,2.0,9.99,23846.0,32000.0,4.0,4.0,2.0,2.0,5400.0,65000.0,10.0,436.0,0
36.0,660.0,0.06064516129032258,6.0,15.67,3949.0,4500.0,1.0,7.0,0.0,6.0,4700.0,77500.0,9.0,91.0,0
36.0,705.0,0.25775862068965516,4.0,27.04,19584.0,30300.0,9.0,9.0,3.0,5.0,14950.0,58000.0,151.0,151.0,1
36.0,660.0,0.04719101123595506,1.0,5.47,10502.0,7500.0,8.0,8.0,2.0,5.0,4200.0,89000.0,59.0,196.0,1
36.0,700.0,0.1,3.0,29.98,37317.0,86200.0,16.0,19.0,6.0,10.0,14000.0,140000.0,16.0,202.0,1
36.0,705.0,0.0875,4.0,23.73,1750.0,4300.0,5.0,5.0,0.0,3.0,3500.0,40000.0,39.0,75.0,0
36.0,705.0,0.16158536585365854,1.0,5.9,,8000.0,,13.0,0.0,,13250.0,82000.0,51.0,,0
60.0,730.0,0.2962962962962963,0.0,7.66,2083.0,20700.0,75.0,13.0,2.0,2.0,20000.0,67500.0,75.0,134.0,1
36.0,675.0,0.2676802826703785,2.0,8.83,1242.0,8500.0,2.0,2.0,3.0,5.0,10000.0,37358.0,2.0,237.0,0
36.0,690.0,0.26689655172413795,5.0,13.74,12759.0,35800.0,2.0,0.0,4.0,3.0,19350.0,72500.0,3.0,139.0,1
60.0,690.0,0.23463359450287008,5.0,29.91,4924.0,16500.0,11.0,14.0,0.0,2.0,14000.0,59667.5,15.0,84.0,0
36.0,730.0,0.11481481481481481,,4.04,,,,,,,6200.0,54000.0,,,0
36.0,735.0,0.05454545454545454,5.0,17.67,1631.0,4600.0,3.0,3.0,0.0,3.0,3000.0,55000.0,24.0,155.0,0
36.0,675.0,0.4393696581196581,6.0,31.62,6786.0,12000.0,1.0,1.0,0.0,8.0,16450.0,37440.0,11.0,213.0,0
60.0,670.0,0.36,5.0,25.31,21630.0,17100.0,4.0,4.0,0.0,6.0,12600.0,35000.0,12.0,211.0,0
60.0,670.0,0.24705882352941178,4.0,18.49,4917.0,12800.0,9.0,1.0,2.0,5.0,21000.0,85000.0,16.0,244.0,1
36.0,670.0,0.3392857142857143,4.0,20.4,1883.0,8800.0,8.0,8.0,0.0,7.0,11875.0,35000.0,8.0,123.0,0
36.0,685.0,0.1565217391304348,10.0,25.13,11386.0,16925.0,2.0,4.0,3.0,16.0,18000.0,115000.0,4.0,259.0,1
36.0,725.0,0.1322314049586777,2.0,7.1,,10700.0,,,0.0,,8000.0,60500.0,11.0,,0
36.0,725.0,0.18666666666666668,3.0,16.64,1568.0,2600.0,7.0,9.0,0.0,2.0,2800.0,15000.0,48.0,48.0,0
36.0,740.0,0.2014388489208633,7.0,9.96,33989.0,63400.0,7.0,14.0,1.0,8.0,28000.0,139000.0,7.0,198.0,1
60.0,720.0,0.288135593220339,2.0,24.35,16596.0,34431.0,19.0,,2.0,4.0,17000.0,59000.0,19.0,160.0,1
36.0,665.0,0.19047619047619047,4.0,25.38,11513.0,27900.0,10.0,12.0,0.0,6.0,12000.0,63000.0,10.0,161.0,0
36.0,665.0,0.2524390243902439,2.0,20.11,1144.0,5400.0,6.0,6.0,0.0,5.0,10350.0,41000.0,81.0,113.0,0
36.0,695.0,0.09090909090909091,3.0,9.98,8309.0,14700.0,6.0,,0.0,6.0,20000.0,220000.0,199.0,288.0,0
36.0,675.0,0.25,9.0,34.91,6893.0,24300.0,1.0,6.0,2.0,15.0,15000.0,60000.0,1.0,137.0,1
36.0,660.0,0.06923076923076923,4.0,28.64,8349.0,17700.0,4.0,4.0,1.0,10.0,3600.0,52000.0,10.0,102.0,1
36.0,705.0,0.11333333333333333,5.0,29.17,9208.0,13300.0,13.0,3.0,3.0,5.0,8500.0,75000.0,48.0,246.0,1
60.0,715.0,0.2876712328767123,7.0,21.89,4138.0,16600.0,3.0,2.0,0.0,6.0,21000.0,73000.0,53.0,105.0,0
36.0,685.0,0.12444444444444444,5.0,19.28,19633.0,11500.0,2.0,9.0,4.0,5.0,11200.0,90000.0,33.0,279.0,1
36.0,685.0,0.20512820512820512,3.0,32.84,8398.0,4000.0,13.0,0.0,0.0,3.0,12000.0,58500.0,44.0,128.0,0
36.0,665.0,0.47058823529411764,2.0,8.59,2145.0,13000.0,7.0,,0.0,3.0,20000.0,42500.0,101.0,169.0,0
60.0,700.0,0.32558139534883723,8.0,29.62,12639.0,45500.0,5.0,4.0,1.0,14.0,28000.0,86000.0,5.0,122.0,1
36.0,740.0,0.2777777777777778,1.0,17.56,5018.0,6000.0,10.0,3.0,0.0,2.0,15000.0,54000.0,43.0,128.0,0
36.0,670.0,0.20833333333333334,2.0,21.63,4123.0,13600.0,5.0,0.0,2.0,7.0,20000.0,96000.0,89.0,442.0,0
36.0,670.0,0.17647058823529413,6.0,19.38,18998.0,39200.0,1.0,1.0,4.0,9.0,24000.0,136000.0,5.0,121.0,1
36.0,725.0,0.14925390955690693,1.0,9.87,5644.0,25300.0,10.0,10.0,0.0,2.0,10000.0,66999.92,26.0,164.0,0
60.0,700.0,0.3333333333333333,4.0,33.35,3876.0,5900.0,1.0,1.0,0.0,3.0,15000.0,45000.0,9.0,213.0,0
36.0,695.0,0.0847457627118644,3.0,8.94,35787.0,4800.0,2.0,0.0,5.0,2.0,10000.0,118000.0,2.0,235.0,1
36.0,665.0,0.22641509433962265,2.0,21.1,2901.0,13200.0,10.0,0.0,0.0,10.0,12000.0,53000.0,32.0,209.0,0
60.0,785.0,0.24311183144246354,1.0,13.33,,57400.0,,2.0,6.0,,30000.0,123400.0,38.0,,1
36.0,660.0,0.08064516129032258,2.0,10.27,3753.0,19100.0,17.0,2.0,8.0,9.0,15000.0,186000.0,17.0,233.0,1
36.0,735.0,0.34615384615384615,2.0,34.43,18109.0,24340.0,20.0,20.0,4.0,4.0,18000.0,52000.0,20.0,179.0,1
36.0,660.0,0.42,10.0,32.31,2385.0,21200.0,3.0,3.0,0.0,15.0,16800.0,40000.0,3.0,252.0,0
36.0,660.0,0.18,7.0,22.32,14589.0,10400.0,3.0,3.0,1.0,12.0,18000.0,100000.0,30.0,58.0,1
36.0,660.0,0.06851851851851852,8.0,22.16,5462.0,2300.0,6.0,5.0,0.0,2.0,3700.0,54000.0,6.0,22.0,1
36.0,660.0,0.1095679012345679,6.0,38.41,15431.0,7000.0,8.0,9.0,3.0,8.0,3550.0,32400.0,13.0,166.0,1
36.0,675.0,0.10909090909090909,2.0,12.45,35025.0,2200.0,1.0,1.0,5.0,3.0,12000.0,110000.0,55.0,302.0,1
36.0,690.0,0.17857142857142858,5.0,18.86,1856.0,3000.0,4.0,13.0,0.0,2.0,5000.0,28000.0,13.0,80.0,0
60.0,665.0,0.27692307692307694,3.0,6.46,34972.0,11200.0,4.0,6.0,6.0,5.0,18000.0,65000.0,23.0,225.0,1
36.0,705.0,0.12979371452305136,5.0,31.9,3189.0,14600.0,7.0,7.0,0.0,5.0,5625.0,43338.0,35.0,104.0,1
60.0,715.0,0.44202763256161315,1.0,25.42,18439.0,82500.0,13.0,21.0,4.0,4.0,23675.0,53560.0,13.0,277.0,1
60.0,720.0,0.4395454545454546,6.0,39.12,4407.0,18500.0,5.0,0.0,2.0,5.0,24175.0,55000.0,28.0,357.0,0
36.0,720.0,0.12222222222222222,,5.65,,,,,,,5500.0,45000.0,,,0
36.0,670.0,0.17857142857142858,5.0,28.83,2979.0,12500.0,2.0,2.0,0.0,9.0,10000.0,56000.0,2.0,108.0,0
36.0,825.0,0.16666666666666666,6.0,36.76,5915.0,35900.0,2.0,,4.0,8.0,5000.0,30000.0,15.0,395.0,1
60.0,665.0,0.2579787234042553,4.0,33.13,16833.0,8600.0,5.0,2.0,3.0,3.0,14550.0,56400.0,5.0,478.0,1
36.0,700.0,0.16,9.0,17.13,16322.0,32714.0,6.0,6.0,5.0,10.0,12000.0,75000.0,7.0,116.0,1
36.0,720.0,0.16666666666666666,4.0,13.74,1120.0,9600.0,7.0,,0.0,4.0,6000.0,36000.0,18.0,42.0,0
36.0,675.0,0.05102040816326531,1.0,22.09,45414.0,29300.0,12.0,12.0,2.0,9.0,5000.0,98000.0,35.0,367.0,0
36.0,675.0,0.144,10.0,20.94,11411.0,8800.0,4.0,4.0,1.0,5.0,18000.0,125000.0,18.0,133.0,1
36.0,675.0,0.24123711340206186,9.0,16.42,15878.0,46100.0,10.0,5.0,1.0,5.0,23400.0,97000.0,23.0,198.0,1
36.0,700.0,0.2,3.0,22.61,6275.0,25700.0,5.0,,0.0,4.0,14000.0,70000.0,5.0,395.0,0
36.0,660.0,0.06666666666666667,3.0,23.25,29837.0,8300.0,4.0,8.0,1.0,4.0,3000.0,45000.0,4.0,132.0,1
60.0,660.0,0.45,3.0,33.03,5495.0,300.0,2.0,5.0,0.0,6.0,18000.0,40000.0,12.0,38.0,0
36.0,695.0,0.37244897959183676,2.0,28.5,,37200.0,,7.0,1.0,,18250.0,49000.0,16.0,,1
60.0,700.0,0.33577533577533575,3.0,36.41,4874.0,16900.0,8.0,22.0,1.0,10.0,11000.0,32760.0,15.0,226.0,1
60.0,705.0,0.11363636363636363,5.0,20.92,32823.0,30300.0,2.0,0.0,7.0,8.0,15000.0,132000.0,18.0,134.0,1
36.0,690.0,0.14535714285714285,5.0,7.01,24205.0,37400.0,2.0,2.0,4.0,5.0,30525.0,210000.0,2.0,208.0,1
36.0,660.0,0.09302325581395349,4.0,17.13,4669.0,17500.0,5.0,4.0,0.0,4.0,4000.0,43000.0,7.0,403.0,0
60.0,670.0,0.4,3.0,22.49,6640.0,18000.0,7.0,7.0,0.0,4.0,20000.0,50000.0,14.0,146.0,1
60.0,715.0,0.2689075630252101,0.0,10.57,34146.0,21800.0,25.0,19.0,2.0,3.0,16000.0,59500.0,42.0,243.0,1
36.0,725.0,0.4,4.0,24.08,4337.0,46200.0,4.0,8.0,0.0,9.0,12000.0,30000.0,60.0,211.0,0
60.0,675.0,0.4,2.0,25.27,2135.0,32100.0,7.0,7.0,0.0,9.0,15200.0,38000.0,7.0,131.0,0
36.0,680.0,0.07384615384615385,4.0,38.13,4250.0,15600.0,11.0,11.0,0.0,9.0,4800.0,65000.0,13.0,130.0,0
60.0,725.0,0.35714285714285715,5.0,23.97,21137.0,33300.0,3.0,3.0,0.0,3.0,35000.0,98000.0,5.0,151.0,0
36.0,660.0,0.047058823529411764,8.0,24.33,34385.0,7500.0,2.0,0.0,3.0,5.0,4000.0,85000.0,6.0,124.0,1
36.0,660.0,0.2,6.0,16.59,7255.0,9500.0,3.0,3.0,0.0,5.0,15000.0,75000.0,8.0,325.0,0
36.0,700.0,0.2054794520547945,5.0,22.2,21927.0,138500.0,1.0,1.0,1.0,9.0,30000.0,146000.0,23.0,179.0,1
36.0,695.0,0.028985507246376812,3.0,23.69,3390.0,19000.0,2.0,2.0,0.0,6.0,2000.0,69000.0,22.0,100.0,0
60.0,690.0,0.21505376344086022,6.0,4.96,18811.0,44600.0,8.0,0.0,2.0,7.0,20000.0,93000.0,15.0,134.0,1
36.0,715.0,0.24615384615384617,3.0,18.02,3499.0,10600.0,7.0,2.0,0.0,4.0,16000.0,65000.0,33.0,65.0,0
36.0,660.0,0.09064539521392313,4.0,11.97,30014.0,21900.0,7.0,3.0,8.0,3.0,20000.0,220640.0,128.0,351.0,0
36.0,725.0,0.01,3.0,1.46,2269.0,3500.0,9.0,15.0,2.0,2.0,2500.0,250000.0,13.0,230.0,0
36.0,695.0,0.4022727272727273,7.0,30.09,10664.0,35200.0,8.0,6.0,4.0,8.0,17700.0,44000.0,8.0,109.0,1
36.0,680.0,0.35967242142540945,3.0,18.33,769.0,0.0,10.0,14.0,0.0,4.0,3250.0,9036.0,,146.0,0
60.0,730.0,0.34285714285714286,2.0,36.64,26192.0,6000.0,12.0,0.0,3.0,3.0,24000.0,70000.0,13.0,128.0,1
36.0,670.0,0.36,9.0,21.23,2910.0,17800.0,6.0,4.0,1.0,6.0,18000.0,50000.0,6.0,206.0,0
36.0,675.0,0.24166666666666667,6.0,31.62,8194.0,6000.0,5.0,2.0,2.0,7.0,15225.0,63000.0,8.0,131.0,0
36.0,660.0,0.14423076923076922,1.0,9.51,6017.0,7300.0,1.0,2.0,3.0,3.0,7500.0,52000.0,1.0,195.0,0
36.0,680.0,0.11693548387096774,2.0,4.06,885.0,4100.0,15.0,11.0,0.0,4.0,3625.0,31000.0,15.0,118.0,0
60.0,680.0,2.2883333333333336,5.0,68.56,10806.0,21100.0,4.0,0.0,1.0,8.0,34325.0,15000.0,4.0,161.0,1
60.0,685.0,0.13926701570680627,3.0,11.27,3489.0,34000.0,2.0,0.0,1.0,6.0,26600.0,191000.0,2.0,211.0,0
36.0,665.0,0.16666666666666666,5.0,7.98,15473.0,4500.0,3.0,3.0,3.0,2.0,10000.0,60000.0,3.0,145.0,1
60.0,740.0,0.22058823529411764,2.0,15.65,29837.0,44600.0,6.0,6.0,2.0,3.0,15000.0,68000.0,6.0,355.0,1
36.0,675.0,0.0336,6.0,8.8,13780.0,5800.0,4.0,6.0,4.0,6.0,4200.0,125000.0,10.0,315.0,1
36.0,740.0,0.048,4.0,19.59,7458.0,11800.0,6.0,6.0,0.0,2.0,2400.0,50000.0,70.0,233.0,0
36.0,670.0,0.12727272727272726,1.0,18.85,4873.0,3800.0,2.0,2.0,0.0,6.0,7000.0,55000.0,2.0,127.0,0
36.0,680.0,0.09552631578947368,13.0,10.36,50442.0,6500.0,6.0,6.0,5.0,4.0,9075.0,95000.0,6.0,130.0,1
36.0,685.0,0.3191489361702128,,0.38,,,,,,,15000.0,47000.0,,,0
36.0,685.0,0.18571428571428572,3.0,18.79,31997.0,22300.0,2.0,,5.0,4.0,13000.0,70000.0,2.0,290.0,1
36.0,690.0,0.30761455895762607,6.0,18.93,20016.0,53100.0,5.0,9.0,7.0,6.0,28000.0,91023.0,15.0,240.0,1
36.0,660.0,0.23076923076923078,7.0,20.93,22809.0,13200.0,2.0,0.0,4.0,6.0,21000.0,91000.0,2.0,224.0,1
36.0,660.0,0.13,5.0,3.44,23354.0,15000.0,5.0,5.0,6.0,6.0,7800.0,60000.0,5.0,238.0,1
36.0,665.0,0.10309278350515463,4.0,6.71,1913.0,58000.0,11.0,11.0,9.0,6.0,10000.0,97000.0,11.0,378.0,0
60.0,740.0,0.42,5.0,24.38,12859.0,1000.0,11.0,,0.0,4.0,16800.0,40000.0,11.0,117.0,0
60.0,715.0,0.3230817023920472,6.0,26.5,7997.0,19500.0,10.0,10.0,0.0,3.0,15600.0,48285.0,10.0,104.0,0
36.0,700.0,0.18,5.0,17.71,3660.0,9000.0,1.0,15.0,0.0,1.0,9000.0,50000.0,15.0,272.0,0
36.0,725.0,0.35714285714285715,3.0,33.33,8552.0,12200.0,5.0,5.0,0.0,2.0,20000.0,56000.0,5.0,183.0,1
60.0,710.0,0.4597222222222222,8.0,38.66,6221.0,12200.0,4.0,15.0,1.0,5.0,24825.0,54000.0,18.0,145.0,0
36.0,715.0,0.13333333333333333,4.0,30.96,3942.0,26900.0,2.0,14.0,0.0,5.0,4000.0,30000.0,14.0,256.0,1
36.0,660.0,0.26666666666666666,4.0,23.04,13969.0,23500.0,9.0,9.0,3.0,10.0,20000.0,75000.0,9.0,267.0,1
36.0,660.0,0.16666666666666666,5.0,11.28,1683.0,7800.0,7.0,7.0,0.0,7.0,10000.0,60000.0,7.0,220.0,0
36.0,700.0,0.18461538461538463,0.0,5.3,904.0,3000.0,27.0,,0.0,6.0,12000.0,65000.0,27.0,275.0,0
60.0,675.0,0.12195121951219512,7.0,4.28,23080.0,16100.0,2.0,0.0,6.0,7.0,25000.0,205000.0,24.0,316.0,0
36.0,715.0,0.1,5.0,16.27,8636.0,18500.0,4.0,4.0,0.0,3.0,9000.0,90000.0,4.0,260.0,0
36.0,695.0,0.44,1.0,7.35,14605.0,21400.0,23.0,,3.0,2.0,17600.0,40000.0,39.0,109.0,1
36.0,670.0,0.051470588235294115,2.0,0.58,695.0,16300.0,10.0,10.0,9.0,2.0,7000.0,136000.0,10.0,199.0,0
36.0,690.0,0.3888888888888889,3.0,18.44,12512.0,27700.0,12.0,12.0,2.0,6.0,35000.0,90000.0,26.0,239.0,1
36.0,660.0,0.06737193763919821,4.0,33.73,4672.0,16000.0,7.0,7.0,0.0,7.0,3025.0,44900.0,38.0,173.0,0
36.0,765.0,0.4666666666666667,1.0,8.4,,27379.0,,8.0,2.0,,28000.0,60000.0,28.0,,1
36.0,695.0,0.38461538461538464,3.0,14.58,1516.0,14600.0,3.0,3.0,1.0,1.0,15000.0,39000.0,3.0,197.0,0
36.0,670.0,0.22,2.0,20.63,2929.0,12700.0,15.0,20.0,0.0,8.0,8800.0,40000.0,15.0,77.0,0
36.0,670.0,0.22395833333333334,3.0,16.33,5681.0,2500.0,5.0,5.0,0.0,4.0,10750.0,48000.0,31.0,35.0,0
36.0,725.0,0.3,5.0,10.86,,40400.0,,7.0,2.0,,12000.0,40000.0,9.0,,1
60.0,680.0,0.26229508196721313,8.0,16.03,4800.0,5300.0,8.0,8.0,4.0,6.0,16000.0,61000.0,21.0,226.0,1
36.0,690.0,0.15,,29.04,,,,,,,15000.0,100000.0,,,0
60.0,705.0,0.41125,4.0,25.23,20439.0,24400.0,4.0,10.0,4.0,4.0,16450.0,40000.0,10.0,159.0,1
60.0,695.0,0.44166666666666665,4.0,20.02,25584.0,18900.0,5.0,16.0,1.0,6.0,26500.0,60000.0,5.0,144.0,1
36.0,670.0,0.285,3.0,16.9,1749.0,5600.0,5.0,23.0,0.0,3.0,7125.0,25000.0,5.0,49.0,0
36.0,695.0,0.18867924528301888,2.0,16.27,33038.0,28300.0,8.0,14.0,3.0,13.0,20000.0,106000.0,63.0,317.0,1
36.0,665.0,0.09090909090909091,2.0,24.98,35749.0,48000.0,11.0,17.0,1.0,8.0,8000.0,88000.0,11.0,168.0,1
36.0,745.0,0.15,4.0,11.87,4361.0,35200.0,3.0,11.0,0.0,4.0,6000.0,40000.0,16.0,120.0,0
36.0,700.0,0.31280032527537516,5.0,27.86,10455.0,10600.0,3.0,10.0,3.0,2.0,16925.0,54108.0,3.0,131.0,1
36.0,665.0,0.07928571428571428,4.0,33.64,17047.0,0.0,9.0,1.0,3.0,3.0,2775.0,35000.0,,236.0,1
36.0,660.0,0.1,4.0,10.32,2154.0,3900.0,5.0,6.0,0.0,11.0,8000.0,80000.0,25.0,80.0,0
36.0,680.0,0.06371951219512195,4.0,19.39,2764.0,4400.0,6.0,7.0,2.0,7.0,5225.0,82000.0,27.0,60.0,0
36.0,665.0,0.05,8.0,19.71,10947.0,27500.0,2.0,2.0,3.0,6.0,6000.0,120000.0,6.0,226.0,1
36.0,670.0,0.22774869109947643,4.0,13.98,2779.0,7300.0,4.0,10.0,0.0,2.0,8700.0,38200.0,16.0,49.0,0
36.0,740.0,0.13090909090909092,2.0,13.35,23620.0,11000.0,17.0,,1.0,2.0,7200.0,55000.0,17.0,136.0,0
60.0,675.0,0.21330645161290324,7.0,27.08,3211.0,9400.0,5.0,5.0,0.0,9.0,13225.0,62000.0,8.0,220.0,0
36.0,685.0,0.31961077844311375,3.0,29.0,4791.0,7000.0,5.0,5.0,0.0,3.0,10675.0,33400.0,5.0,126.0,0
60.0,720.0,0.4,0.0,15.24,35217.0,33500.0,39.0,,1.0,3.0,32000.0,80000.0,39.0,168.0,1
36.0,665.0,0.3333333333333333,4.0,20.58,1845.0,5200.0,5.0,22.0,0.0,5.0,9000.0,27000.0,5.0,46.0,0
36.0,720.0,0.18133333333333335,1.0,15.02,21384.0,27800.0,10.0,,3.0,5.0,13600.0,75000.0,29.0,110.0,1
36.0,725.0,0.2571428571428571,4.0,18.0,,6500.0,,14.0,0.0,,9000.0,35000.0,21.0,,0
36.0,705.0,0.2857142857142857,1.0,8.77,1687.0,32300.0,15.0,,0.0,1.0,12000.0,42000.0,43.0,301.0,0
60.0,680.0,0.4,12.0,22.28,2967.0,24800.0,1.0,21.0,1.0,4.0,24000.0,60000.0,4.0,108.0,1
60.0,690.0,0.25925925925925924,7.0,31.31,7738.0,61900.0,2.0,2.0,3.0,10.0,35000.0,135000.0,12.0,286.0,0
36.0,740.0,0.03428571428571429,,10.01,,,,,,,12000.0,350000.0,,,1
36.0,675.0,0.1875,6.0,16.92,1614.0,9000.0,2.0,15.0,0.0,10.0,6000.0,32000.0,2.0,39.0,1
36.0,660.0,0.3870967741935484,1.0,22.09,2769.0,20200.0,13.0,13.0,0.0,6.0,24000.0,62000.0,13.0,288.0,1
36.0,680.0,0.10212765957446808,7.0,25.59,4605.0,1400.0,3.0,0.0,2.0,9.0,4800.0,47000.0,24.0,148.0,1
60.0,690.0,0.4,4.0,22.25,4374.0,10800.0,11.0,21.0,0.0,3.0,20000.0,50000.0,38.0,94.0,0
36.0,795.0,0.07575757575757576,1.0,8.25,59703.0,47000.0,9.0,,3.0,1.0,25000.0,330000.0,275.0,275.0,1
36.0,665.0,0.075,1.0,2.68,117146.0,1000.0,2.0,,3.0,1.0,15000.0,200000.0,36.0,101.0,1
36.0,685.0,0.0625,6.0,20.81,3930.0,22000.0,2.0,2.0,1.0,15.0,2500.0,40000.0,5.0,75.0,1
36.0,695.0,0.42857142857142855,5.0,10.98,1148.0,29100.0,11.0,14.0,0.0,7.0,15000.0,35000.0,14.0,158.0,0
36.0,665.0,0.1597222222222222,3.0,6.9,1442.0,2900.0,4.0,4.0,0.0,4.0,5750.0,36000.0,4.0,129.0,0
36.0,710.0,0.30875,2.0,30.57,2430.0,14600.0,1.0,,0.0,2.0,12350.0,40000.0,30.0,107.0,0
36.0,725.0,0.16,1.0,5.72,2830.0,16500.0,15.0,15.0,0.0,2.0,14400.0,90000.0,15.0,46.0,0
36.0,695.0,0.2127659574468085,10.0,25.39,2297.0,21900.0,1.0,4.0,0.0,7.0,10000.0,47000.0,1.0,114.0,0
36.0,690.0,0.44,1.0,24.85,1574.0,6000.0,13.0,7.0,0.0,4.0,4400.0,10000.0,82.0,101.0,0
36.0,710.0,0.1625318562438238,2.0,22.58,8830.0,62300.0,6.0,6.0,1.0,6.0,20000.0,123052.8,68.0,196.0,1
36.0,660.0,0.14285714285714285,6.0,26.27,17371.0,7100.0,5.0,1.0,2.0,6.0,5000.0,35000.0,9.0,135.0,1
36.0,665.0,0.07375,3.0,14.06,6148.0,800.0,3.0,1.0,4.0,2.0,4425.0,60000.0,19.0,119.0,1
36.0,710.0,0.059322033898305086,,10.9,,,,,,,7000.0,118000.0,,,0
